Customer ID,Recency,Frequency,Monetary,NumCancellations,CancelValue,CancelRate,CancelValueRatio,CustomerLifetime,AvgOrderValue,AvgQuantity,PurchaseFrequencyRate,Target
13834,400,2,324.19,1.0,76.3,0.3333333333333333,0.2346320612564962,92,108.06333333333333,73.66666666666667,0.021505376344086023,0
13835,38,4,589.15,1.0,50.45,0.2,0.08548674065915446,430,117.83,47.0,0.009280742459396751,1
13836,222,2,620.37,1.0,17.85,0.3333333333333333,0.028726845518773036,15,206.79,91.0,0.125,0
13837,34,2,266.59000000000003,0.0,0.0,0.0,0.0,105,88.86333333333334,60.666666666666664,0.018867924528301886,0
13838,193,7,1245.91,0.0,0.0,0.0,0.0,209,155.73875,65.0,0.03333333333333333,1
13839,309,1,139.95000000000002,0.0,0.0,0.0,0.0,0,69.97500000000001,12.5,1.0,0
13840,239,1,651.4,0.0,0.0,0.0,0.0,0,325.7,179.0,1.0,0
13841,75,1,85.0,0.0,0.0,0.0,0.0,0,42.5,50.0,1.0,0
13842,23,15,3762.19,1.0,24.950000000000003,0.0625,0.006630013366319533,461,235.136875,104.8125,0.032467532467532464,1
13843,204,1,319.75,0.0,0.0,0.0,0.0,0,159.875,72.5,1.0,0
13846,65,3,1106.66,1.0,17.45,0.25,0.01575393171189715,157,276.665,165.5,0.0189873417721519,1
13847,543,1,310.72,0.0,0.0,0.0,0.0,0,155.36,48.0,1.0,0
13848,121,7,2695.0,0.0,0.0,0.0,0.0,432,336.875,1025.0,0.016166281755196306,1
13849,220,3,1931.35,1.0,25.5,0.25,0.01319636711775817,227,482.8375,216.75,0.013157894736842105,1
13851,111,6,2201.32,1.0,89.69999999999999,0.14285714285714285,0.040729775872716034,391,314.4742857142857,138.57142857142858,0.015306122448979591,1
13852,434,1,187.35000000000002,1.0,16.9,0.5,0.08972657286965753,0,93.67500000000001,42.5,1.0,0
13854,19,30,8994.58,6.0,95.75,0.1935483870967742,0.01064411633268783,504,290.14774193548385,93.09677419354838,0.0594059405940594,1
13855,324,4,1310.3400000000001,1.0,56.400000000000006,0.2,0.04300944072475483,230,262.06800000000004,115.0,0.017316017316017316,0
13856,7,10,972.53,4.0,83.15,0.36363636363636365,0.08541082452518156,435,88.41181818181818,79.54545454545455,0.022935779816513763,1
13857,216,6,1001.01,1.0,3.9,0.14285714285714285,0.003892176724783186,177,143.00142857142856,111.71428571428571,0.033707865168539325,0
13859,149,2,515.86,0.0,0.0,0.0,0.0,203,171.95333333333335,55.666666666666664,0.00980392156862745,0
13861,252,2,273.26,1.0,21.95,0.3333333333333333,0.08003354481149275,101,91.08666666666666,75.0,0.0196078431372549,0
13862,10,5,1499.24,2.0,22.049999999999997,0.3333333333333333,0.014697648376259797,202,249.87333333333333,174.66666666666666,0.024630541871921183,1
13863,71,4,1239.55,2.0,21.919999999999998,0.4,0.017669582040224095,345,247.91,110.6,0.011560693641618497,0
13864,209,1,662.4000000000001,0.0,0.0,0.0,0.0,0,331.20000000000005,96.0,1.0,0
13865,10,2,282.52000000000004,0.0,0.0,0.0,0.0,102,94.17333333333335,33.333333333333336,0.019417475728155338,1
13867,41,1,138.85,0.0,0.0,0.0,0.0,0,69.425,15.5,1.0,1
13869,86,9,6486.38,0.0,0.0,0.0,0.0,428,648.638,331.7,0.02097902097902098,1
13870,111,8,3485.17,1.0,2.55,0.1111111111111111,0.0007314617474190873,381,387.24111111111114,278.6666666666667,0.020942408376963352,1
13871,30,9,3878.33,3.0,67.45,0.3,0.01738702301686116,512,387.83299999999997,174.8,0.017543859649122806,1
13872,350,3,919.57,3.0,28.25,0.75,0.030687508826053422,198,229.8925,84.75,0.01507537688442211,0
13873,42,7,879.72,1.0,7.9,0.125,0.008969933690616768,427,109.965,49.75,0.016355140186915886,1
13874,181,7,2049.15,3.0,59.95,0.375,0.02924176279784406,314,256.14375,108.0,0.022222222222222223,0
13875,7,12,4095.46,0.0,0.0,0.0,0.0,538,315.0353846153846,193.07692307692307,0.022263450834879406,1
13877,293,2,332.44,2.0,3.3499999999999996,0.6666666666666666,0.010046785028790787,219,110.81333333333333,123.33333333333333,0.00909090909090909,1
13878,371,3,1145.33,0.0,0.0,0.0,0.0,56,286.3325,116.0,0.05263157894736842,1
13879,469,1,395.5,0.0,0.0,0.0,0.0,0,197.75,102.0,1.0,0
13880,10,10,2413.66,0.0,0.0,0.0,0.0,375,219.42363636363635,128.1818181818182,0.026595744680851064,1
13881,37,27,31589.04,6.0,616.6,0.21428571428571427,0.019518810359214486,431,1128.18,792.2142857142857,0.0625,1
13883,41,14,5628.32,10.0,181.13,0.6666666666666666,0.032176177584503994,512,375.2213333333333,203.46666666666667,0.02729044834307992,1
13884,100,8,1233.68,4.0,36.1,0.4444444444444444,0.02923834515825963,192,137.07555555555555,57.44444444444444,0.04145077720207254,1
13885,12,2,506.8,0.0,0.0,0.0,0.0,11,168.93333333333334,60.666666666666664,0.16666666666666666,0
13887,27,1,349.55,0.0,0.0,0.0,0.0,0,174.775,73.5,1.0,0
13888,41,6,1635.48,0.0,0.0,0.0,0.0,357,233.64000000000001,87.85714285714286,0.01675977653631285,1
13889,205,5,1574.3300000000002,2.0,135.5,0.3333333333333333,0.08601372410859946,303,262.3883333333334,138.83333333333334,0.01644736842105263,1
13890,182,5,1233.92,5.0,50.8,0.8333333333333334,0.04113626793638454,374,205.65333333333334,109.0,0.013333333333333334,1
13891,201,3,859.21,0.0,0.0,0.0,0.0,203,214.8025,119.0,0.014705882352941176,0
13892,69,3,689.2,0.0,0.0,0.0,0.0,329,172.3,570.5,0.00909090909090909,1
13893,121,1,821.1,0.0,0.0,0.0,0.0,0,410.55,95.0,1.0,0
13894,133,1,160.85,1.0,9.9,0.5,0.06116774791473587,0,80.425,52.5,1.0,1
13895,339,2,1415.45,1.0,79.95,0.3333333333333333,0.05644392671820396,220,471.81666666666666,231.66666666666666,0.00904977375565611,1
13896,449,1,388.55,0.0,0.0,0.0,0.0,0,194.275,74.5,1.0,0
13897,261,2,849.5600000000001,0.0,0.0,0.0,0.0,238,283.18666666666667,206.66666666666666,0.008368200836820083,1
13898,149,2,686.4,0.0,0.0,0.0,0.0,85,228.79999999999998,181.33333333333334,0.023255813953488372,0
13899,98,1,298.5,0.0,0.0,0.0,0.0,0,149.25,61.0,1.0,1
13900,6,6,1610.5900000000001,1.0,2.5,0.14285714285714285,0.0015512630383658374,441,230.08428571428573,134.0,0.013574660633484163,0
13901,79,12,3457.44,5.0,77.0,0.38461538461538464,0.02226437353257538,447,265.9569230769231,147.15384615384616,0.026785714285714284,1
13902,455,5,34095.26,3.0,3684.0,0.5,0.1080470409364546,92,5682.543333333334,36766.666666666664,0.053763440860215055,0
13903,223,1,165.45000000000002,0.0,0.0,0.0,0.0,0,82.72500000000001,51.5,1.0,0
13904,118,1,201.12,0.0,0.0,0.0,0.0,0,100.56,111.5,1.0,1
13905,555,1,312.65,2.0,68.2,1.0,0.21743982145703813,0,156.325,67.5,1.0,0
13906,232,1,42.0,0.0,0.0,0.0,0.0,0,21.0,50.0,1.0,0
13907,514,1,136.8,0.0,0.0,0.0,0.0,0,68.4,34.0,1.0,0
13908,38,2,831.11,1.0,22.5,0.3333333333333333,0.027039694271190108,61,277.0366666666667,186.0,0.03225806451612903,1
13909,246,2,282.85,0.0,0.0,0.0,0.0,98,94.28333333333335,100.33333333333333,0.020202020202020204,0
13911,20,17,3357.99,2.0,34.95,0.1111111111111111,0.01040491338170105,451,186.55499999999998,178.94444444444446,0.03761061946902655,1
13912,247,1,124.95,0.0,0.0,0.0,0.0,0,62.475,14.5,1.0,0
13913,330,1,42.22,0.0,0.0,0.0,0.0,0,21.11,5.0,1.0,0
13915,217,1,70.80000000000001,1.0,39.6,0.5,0.5515320334261837,0,35.400000000000006,12.0,1.0,0
13916,287,4,1275.81,1.0,15.3,0.2,0.011982988855037164,211,255.16199999999998,134.6,0.018867924528301886,0
13917,14,1,65.38,0.0,0.0,0.0,0.0,0,32.69,19.0,1.0,1
13918,76,1,198.20000000000002,0.0,0.0,0.0,0.0,0,99.10000000000001,50.0,1.0,1
13919,247,2,975.87,0.0,0.0,0.0,0.0,116,325.29,219.66666666666666,0.017094017094017096,1
13920,254,4,1774.68,1.0,39.8,0.2,0.02241394845918183,130,354.93600000000004,354.4,0.030534351145038167,0
13921,225,4,730.7,1.0,9.95,0.2,0.013598469318026512,319,146.14000000000001,42.0,0.0125,0
13922,175,3,865.2,2.0,40.5,0.5,0.046755945509120295,115,216.3,116.75,0.02586206896551724,0
13927,260,1,359.27,1.0,18.3,0.5,0.050795236905654094,0,179.635,124.5,1.0,1
13929,149,10,3064.3,3.0,176.0,0.2727272727272727,0.05741689231070368,368,278.57272727272726,133.27272727272728,0.02710027100271003,1
13931,104,10,4398.06,0.0,0.0,0.0,0.0,455,399.8236363636364,270.3636363636364,0.021929824561403508,1
13932,117,1,307.4,0.0,0.0,0.0,0.0,0,153.7,36.0,1.0,0
13934,87,1,922.1,0.0,0.0,0.0,0.0,0,461.05,195.0,1.0,0
13935,420,3,6116.92,0.0,0.0,0.0,0.0,55,1529.23,563.0,0.05357142857142857,0
13936,3,3,939.6600000000001,0.0,0.0,0.0,0.0,234,234.91500000000002,165.25,0.01276595744680851,0
13937,225,1,721.28,1.0,12.75,0.5,0.017652433959129424,0,360.64,232.0,1.0,1
13939,135,5,1176.91,3.0,27.3,0.5,0.02317664337682845,300,196.15166666666667,160.5,0.016611295681063124,1
13941,120,12,7033.18,1.0,75.60000000000001,0.07692307692307693,0.010747521388420542,425,541.0138461538462,261.38461538461536,0.028169014084507043,1
13942,357,1,320.0,0.0,0.0,0.0,0.0,0,160.0,500.0,1.0,0
13943,401,1,246.54000000000002,0.0,0.0,0.0,0.0,0,123.27000000000001,47.0,1.0,0
13944,476,1,200.43,0.0,0.0,0.0,0.0,0,100.215,76.5,1.0,0
13945,218,2,854.1500000000001,0.0,0.0,0.0,0.0,85,284.7166666666667,137.66666666666666,0.023255813953488372,0
13946,24,5,1800.63,1.0,130.8,0.16666666666666666,0.07260092249796019,534,300.105,444.5,0.009345794392523364,1
13948,184,4,548.76,1.0,11.9,0.2,0.021645809080325963,374,109.752,49.6,0.010666666666666666,0
13950,70,1,179.31,0.0,0.0,0.0,0.0,0,89.655,40.5,1.0,1
13951,59,2,516.05,0.0,0.0,0.0,0.0,57,172.01666666666665,105.0,0.034482758620689655,1
13952,41,14,12823.521,3.0,32.629999999999995,0.2,0.0025443445412113245,505,854.9014000000001,396.46666666666664,0.02766798418972332,0
13953,34,8,4875.0,0.0,0.0,0.0,0.0,517,541.6666666666666,433.3333333333333,0.015444015444015444,1
13955,128,2,426.21,0.0,0.0,0.0,0.0,69,142.07,76.0,0.02857142857142857,1
13956,66,2,290.32,0.0,0.0,0.0,0.0,28,96.77333333333333,44.0,0.06896551724137931,1
13957,241,3,458.25,0.0,0.0,0.0,0.0,240,114.5625,39.25,0.012448132780082987,0
13958,203,8,4709.2300000000005,4.0,204.45,0.4444444444444444,0.04340552372177154,354,523.2477777777779,251.55555555555554,0.022535211267605635,0
13959,104,5,808.17,0.0,0.0,0.0,0.0,230,134.695,89.5,0.021645021645021644,1
13961,215,1,538.4,1.0,39.7,0.5,0.07360029662588062,0,269.2,113.0,1.0,0
13962,69,2,310.85,0.0,0.0,0.0,0.0,190,103.61666666666667,34.333333333333336,0.010471204188481676,1
13963,131,17,2860.57,1.0,112.25,0.05555555555555555,0.03922671820014887,288,158.92055555555555,111.5,0.058823529411764705,0
13964,210,2,438.9,1.0,17.0,0.3333333333333333,0.03864514662423278,43,146.29999999999998,76.0,0.045454545454545456,0
13965,300,3,996.61,2.0,218.95,0.5,0.21947454416054368,226,249.1525,106.25,0.013215859030837005,0
13966,258,1,384.26,0.0,0.0,0.0,0.0,0,192.13,380.0,1.0,0
13967,219,1,85.6,0.0,0.0,0.0,0.0,0,42.8,12.0,1.0,1
13968,246,1,123.66,0.0,0.0,0.0,0.0,0,61.83,87.0,1.0,0
13969,6,24,5941.77,2.0,85.85000000000001,0.08,0.014446125291741057,441,237.6708,127.76,0.05429864253393665,1
13970,209,2,846.55,0.0,0.0,0.0,0.0,51,282.18333333333334,156.33333333333334,0.038461538461538464,0
13971,2,10,3190.29,3.0,65.44000000000001,0.2727272727272727,0.020505814263197645,503,290.0263636363636,192.0,0.01984126984126984,1
13972,24,1,145.9,0.0,0.0,0.0,0.0,0,72.95,21.0,1.0,1
13973,110,1,264.7,0.0,0.0,0.0,0.0,0,132.35,54.5,1.0,0
13974,405,1,264.13,2.0,14.2,1.0,0.05355863161467959,0,132.065,53.5,1.0,1
13975,38,8,3749.17,2.0,31.55,0.2222222222222222,0.00841295194617844,459,416.57444444444445,305.55555555555554,0.017391304347826087,1
13976,30,4,1192.3600000000001,0.0,0.0,0.0,0.0,461,238.47200000000004,90.4,0.008658008658008658,0
13977,234,1,519.8100000000001,0.0,0.0,0.0,0.0,0,259.90500000000003,151.5,1.0,0
13979,216,6,2510.06,4.0,89.4,0.5714285714285714,0.03560249456404865,343,358.58,233.0,0.01744186046511628,1
13980,262,4,568.68,4.0,46.8,0.8,0.08215138323269204,216,113.73599999999999,58.2,0.018433179723502304,1
13981,239,1,331.14,1.0,3.75,0.5,0.011290419702535076,0,165.57,117.0,1.0,0
13982,149,7,2986.28,3.0,16.1,0.375,0.005389518223936156,361,373.285,231.75,0.019337016574585635,1
13983,10,17,5831.52,8.0,102.07,0.4444444444444444,0.01750015430722912,543,323.97333333333336,196.38888888888889,0.03125,1
13984,73,10,1690.52,0.0,0.0,0.0,0.0,482,153.68363636363637,110.0909090909091,0.020703933747412008,1
13985,7,10,4126.03,2.0,38.550000000000004,0.18181818181818182,0.009340857711235441,483,375.09363636363634,186.27272727272728,0.02066115702479339,1
13987,203,2,682.54,0.0,0.0,0.0,0.0,21,227.51333333333332,164.0,0.09090909090909091,0
13988,24,4,1965.92,1.0,6.65,0.2,0.0033809204238098144,424,393.184,222.0,0.009411764705882352,1
13989,62,4,1656.65,0.0,0.0,0.0,0.0,324,331.33000000000004,352.6,0.012307692307692308,1
13990,36,1,311.3,0.0,0.0,0.0,0.0,0,155.65,95.0,1.0,0
13992,203,2,142.7,0.0,0.0,0.0,0.0,82,47.56666666666666,30.0,0.024096385542168676,1
13993,28,14,4802.17,3.0,32.900000000000006,0.2,0.006849643048236894,531,320.1446666666667,109.33333333333333,0.02631578947368421,1
13995,69,10,2818.77,4.0,65.75,0.36363636363636365,0.023317504619171068,475,256.2518181818182,151.1818181818182,0.02100840336134454,1
13996,209,2,895.76,0.0,0.0,0.0,0.0,13,298.58666666666664,204.33333333333334,0.14285714285714285,0
13997,342,3,376.46,0.0,0.0,0.0,0.0,31,94.115,35.75,0.09375,0
13998,270,3,566.7,0.0,0.0,0.0,0.0,129,141.675,51.0,0.023076923076923078,0
13999,2,22,7162.32,4.0,27.7,0.17391304347826086,0.0038669220417348383,555,311.40521739130435,166.7826086956522,0.039568345323741004,1
14000,34,5,2046.34,3.0,168.75,0.5,0.08242402336690535,526,341.0566666666667,306.3333333333333,0.009487666034155597,0
14001,56,8,3494.91,0.0,0.0,0.0,0.0,260,388.3233333333333,161.0,0.03065134099616858,1
14003,556,1,209.41,0.0,0.0,0.0,0.0,0,104.705,74.5,1.0,0
14004,112,5,2575.83,0.0,0.0,0.0,0.0,146,429.305,189.83333333333334,0.034013605442176874,1
14005,39,1,187.16,0.0,0.0,0.0,0.0,0,93.58,120.0,1.0,1
14006,64,6,1896.57,0.0,0.0,0.0,0.0,411,270.93857142857144,283.85714285714283,0.014563106796116505,1
14007,336,1,79.48,0.0,0.0,0.0,0.0,0,39.74,8.0,1.0,0
14008,255,1,509.04,1.0,15.3,0.5,0.02999764724335346,0,254.52,163.0,1.0,0
14009,21,3,1099.91,1.0,9.680000000000001,0.25,0.008792726017567285,264,274.9775,237.75,0.011320754716981131,0
14010,388,2,445.15,1.0,157.05,0.3333333333333333,0.3520116552728903,0,148.38333333333333,59.0,2.0,0
14011,303,2,457.82,1.0,5.9,0.3333333333333333,0.012859073274922628,127,152.60666666666665,214.66666666666666,0.015625,0
14012,100,1,328.8,0.0,0.0,0.0,0.0,0,164.4,80.0,1.0,0
14013,99,3,730.05,1.0,78.35,0.25,0.10717461185965392,347,182.5125,100.75,0.008620689655172414,1
14014,199,2,1443.03,0.0,0.0,0.0,0.0,200,481.01,309.3333333333333,0.009950248756218905,1
14016,31,10,10426.83,1.0,10.95,0.09090909090909091,0.0010500746559926658,492,947.8936363636363,456.8181818181818,0.02028397565922921,1
14017,394,1,229.75,0.0,0.0,0.0,0.0,0,114.875,36.5,1.0,0
14018,468,1,367.15,0.0,0.0,0.0,0.0,0,183.575,112.0,1.0,0
14020,299,2,606.21,1.0,35.75,0.3333333333333333,0.05887584196571202,52,202.07000000000002,69.0,0.03773584905660377,1
14021,34,6,1586.38,0.0,0.0,0.0,0.0,381,226.6257142857143,119.71428571428571,0.015706806282722512,1
14022,48,2,792.15,0.0,0.0,0.0,0.0,261,264.05,227.0,0.007633587786259542,0
14023,73,1,273.14,0.0,0.0,0.0,0.0,0,136.57,81.0,1.0,1
14024,214,1,318.04,0.0,0.0,0.0,0.0,0,159.02,44.0,1.0,1
14025,288,8,4057.9,2.0,88.8,0.2222222222222222,0.021877848678213307,119,450.8777777777778,213.33333333333334,0.06666666666666667,0
14026,294,2,713.11,0.0,0.0,0.0,0.0,154,237.70333333333335,142.33333333333334,0.012903225806451613,0
14028,373,3,10396.5,2.0,7221.0,0.5,0.694493868718442,0,2599.125,1792.5,3.0,0
14030,66,17,6597.9800000000005,2.0,116.7,0.1111111111111111,0.017684551248829363,485,366.55444444444447,188.16666666666666,0.03497942386831276,1
14031,19,36,29637.21,10.0,1555.25,0.2702702702702703,0.05247449154318024,540,801.0056756756757,297.86486486486484,0.066543438077634,1
14032,29,10,3106.39,7.0,58.35,0.6363636363636364,0.018777816752966317,519,282.3990909090909,254.27272727272728,0.019230769230769232,1
14033,378,1,109.44,0.0,0.0,0.0,0.0,0,54.72,288.0,1.0,0
14035,91,6,2067.31,2.0,4.25,0.2857142857142857,0.0020548177014083962,344,295.33,148.57142857142858,0.017391304347826087,1
14036,108,1,626.65,0.0,0.0,0.0,0.0,0,313.325,134.0,1.0,0
14037,187,5,801.55,1.0,81.0,0.16666666666666666,0.10092829107220734,368,133.59166666666667,96.33333333333333,0.013550135501355014,1
14038,30,3,2225.82,3.0,68.94999999999999,0.75,0.03096343664957203,466,556.455,311.0,0.006423982869379015,1
14039,399,1,115.08000000000001,0.0,0.0,0.0,0.0,0,57.540000000000006,50.0,1.0,1
14040,6,29,10908.65,5.0,119.05,0.16666666666666666,0.010912357408349489,555,363.62166666666667,139.83333333333334,0.052158273381294966,1
14041,89,1,141.41,0.0,0.0,0.0,0.0,0,70.705,47.0,1.0,0
14042,548,1,431.98,0.0,0.0,0.0,0.0,0,215.99,90.0,1.0,0
14043,314,2,302.59999999999997,1.0,2.95,0.3333333333333333,0.009716732542819502,238,100.86666666666666,50.666666666666664,0.008368200836820083,0
14044,132,7,2601.72,1.0,16.95,0.125,0.0065124177783242145,374,325.215,233.625,0.018666666666666668,1
14045,161,15,10578.63,3.0,1652.4,0.1875,0.15618693659419094,362,661.164375,275.8125,0.04132231404958678,1
14046,107,1,154.99,0.0,0.0,0.0,0.0,0,77.495,230.0,1.0,0
14047,22,12,3295.42,5.0,87.0,0.38461538461538464,0.026392267975561365,477,253.49384615384616,105.38461538461539,0.02510460251046025,1
14048,128,3,748.69,1.0,34.8,0.25,0.04641918659712681,77,187.1725,116.75,0.038461538461538464,0
14049,24,11,10462.49,4.0,144.45,0.3333333333333333,0.013805145319582662,416,871.8741666666666,557.25,0.026378896882494004,1
14051,36,25,11994.07,5.0,329.5,0.19230769230769232,0.027469618768377342,523,461.3103846153846,136.65384615384616,0.04770992366412214,1
14052,213,1,241.3,0.0,0.0,0.0,0.0,0,120.65,42.5,1.0,1
14053,220,2,312.05,0.0,0.0,0.0,0.0,89,104.01666666666667,91.66666666666667,0.022222222222222223,1
14055,401,2,795.3199999999999,0.0,0.0,0.0,0.0,145,265.1066666666666,168.0,0.0136986301369863,1
14056,7,11,3653.83,1.0,7.95,0.08333333333333333,0.002175203771447646,100,304.48583333333335,170.16666666666666,0.10891089108910891,1
14057,22,13,4805.23,1.0,70.56,0.07142857142857142,0.014680945356339585,537,343.23071428571427,293.07142857142856,0.024163568773234202,1
14058,286,2,469.19,0.0,0.0,0.0,0.0,67,156.39666666666668,70.33333333333333,0.029411764705882353,0
14059,90,1,183.6,0.0,0.0,0.0,0.0,0,91.8,64.0,1.0,0
14060,7,22,6152.92,1.0,10.9,0.043478260869565216,0.001771228745255057,455,267.5182608695652,229.34782608695653,0.04824561403508772,1
14061,330,3,917.4300000000001,0.0,0.0,0.0,0.0,230,229.35750000000002,33.25,0.012987012987012988,0
14062,62,18,19955.43,3.0,169.37,0.15789473684210525,0.008486988905330261,490,1050.2857894736842,522.1052631578947,0.03665987780040733,1
14063,261,9,22710.2,4.0,26477.399999999998,0.4,1.1658300750290604,293,2271.02,385.0,0.030612244897959183,0
14064,34,13,2768.06,5.0,282.77,0.35714285714285715,0.10211768614620123,475,197.71857142857144,245.28571428571428,0.0273109243697479,1
14065,212,3,891.02,1.0,1.65,0.25,0.0018497343108898902,42,222.755,145.5,0.06976744186046512,0
14066,89,1,152.55,0.0,0.0,0.0,0.0,0,76.275,22.5,1.0,0
14068,143,4,1516.72,1.0,23.4,0.2,0.015417863637561605,357,303.344,102.0,0.0111731843575419,0
14069,337,2,225.81,0.0,0.0,0.0,0.0,46,75.27,19.333333333333332,0.0425531914893617,0
14070,507,1,321.6,0.0,0.0,0.0,0.0,0,160.8,42.5,1.0,0
14071,83,2,356.81,1.0,131.41,0.3333333333333333,0.3672619546686789,4,118.93666666666667,98.33333333333333,0.4,1
14072,489,1,390.85,0.0,0.0,0.0,0.0,0,195.425,32.5,1.0,0
14074,446,1,219.4,0.0,0.0,0.0,0.0,0,109.7,114.0,1.0,0
14075,84,4,1100.53,0.0,0.0,0.0,0.0,280,220.106,202.0,0.014234875444839857,1
14077,5,4,426.06,0.0,0.0,0.0,0.0,212,85.212,51.2,0.018779342723004695,1
14078,7,8,1332.01,0.0,0.0,0.0,0.0,436,148.0011111111111,57.0,0.018306636155606407,1
14079,505,1,243.63,0.0,0.0,0.0,0.0,0,121.815,0.5,1.0,1
14080,236,4,1070.08,1.0,39.95,0.2,0.037298801209993654,323,214.016,44.0,0.012345679012345678,1
14081,125,10,4867.57,6.0,120.05,0.5454545454545454,0.024658164512372217,426,442.50636363636363,307.3636363636364,0.0234192037470726,0
14082,188,2,413.36,0.0,0.0,0.0,0.0,27,137.78666666666666,82.0,0.07142857142857142,0
14083,22,7,553.23,0.0,0.0,0.0,0.0,522,69.15375,52.25,0.01338432122370937,1
14084,335,1,150.5,0.0,0.0,0.0,0.0,0,75.25,153.0,1.0,0
14085,21,25,8084.54,1.0,12.75,0.038461538461538464,0.0015768891131575627,533,310.94384615384615,189.15384615384616,0.04681647940074907,1
14086,286,1,39.95,0.0,0.0,0.0,0.0,0,19.975,0.5,1.0,0
14087,228,2,638.0,1.0,30.0,0.3333333333333333,0.046948356807511735,330,212.66666666666666,156.0,0.006042296072507553,1
14088,13,6,28899.83,3.0,1560.4599999999998,0.42857142857142855,0.053993605027952474,230,4128.547142857143,897.2857142857143,0.025974025974025976,1
14090,148,1,76.32000000000001,0.0,0.0,0.0,0.0,0,38.160000000000004,36.0,1.0,0
14091,477,2,9530.08,0.0,0.0,0.0,0.0,44,3176.693333333333,1105.3333333333333,0.044444444444444446,0
14092,19,16,4950.01,2.0,9.65,0.11764705882352941,0.001949097254903545,526,291.1770588235294,143.47058823529412,0.030360531309297913,1
14094,262,1,311.77,1.0,0.95,0.5,0.003037375707388816,0,155.885,79.0,1.0,0
14095,545,1,2.95,0.0,0.0,0.0,0.0,0,1.475,0.5,1.0,0
14097,304,2,422.86,0.0,0.0,0.0,0.0,164,140.95333333333335,117.33333333333333,0.012121212121212121,0
14099,41,14,3968.2000000000003,1.0,54.0,0.06666666666666667,0.013604756626020356,511,264.5466666666667,181.8,0.02734375,1
14101,21,11,8144.53,1.0,19.8,0.08333333333333333,0.002430781054148717,423,678.7108333333333,787.5,0.025943396226415096,1
14103,488,1,0.0,0.0,0.0,0.0,0.0,0,0.0,2.5,1.0,0
14104,212,3,527.3199999999999,0.0,0.0,0.0,0.0,170,131.82999999999998,106.0,0.017543859649122806,1
14105,62,5,5988.83,3.0,278.95,0.5,0.046570603840175764,482,998.1383333333333,589.0,0.010351966873706004,0
14106,560,1,214.8,0.0,0.0,0.0,0.0,0,107.4,12.0,1.0,0
14107,43,8,3649.15,2.0,23.6,0.2222222222222222,0.006465487719682753,509,405.4611111111111,308.0,0.01568627450980392,1
14108,554,2,447.05,0.0,0.0,0.0,0.0,6,149.01666666666668,97.33333333333333,0.2857142857142857,1
14110,43,23,9006.32,2.0,30.35,0.08333333333333333,0.0033694817104310717,518,375.2633333333333,173.75,0.04431599229287091,1
14111,64,1,94.2,0.0,0.0,0.0,0.0,0,47.1,74.0,1.0,1
14112,27,9,4071.94,11.0,252.1,1.1,0.061896320593968976,450,407.194,256.0,0.019955654101995565,1
14113,177,13,5685.6900000000005,14.0,932.11,1.0,0.16391081630966342,377,406.1207142857143,199.71428571428572,0.03439153439153439,1
14114,97,7,1364.09,0.0,0.0,0.0,0.0,332,170.51125,81.25,0.021021021021021023,0
14115,324,2,622.67,0.0,0.0,0.0,0.0,165,207.55666666666664,169.66666666666666,0.012048192771084338,0
14118,251,1,458.45,0.0,0.0,0.0,0.0,0,229.225,48.5,1.0,0
14119,199,2,183.37,1.0,19.9,0.3333333333333333,0.10793513044421543,342,61.123333333333335,59.0,0.0058309037900874635,0
14122,229,3,362.42,2.0,52.650000000000006,0.5,0.1448736998514116,331,90.605,28.5,0.009036144578313253,0
14123,556,1,436.18,0.0,0.0,0.0,0.0,0,218.09,117.0,1.0,0
14126,267,1,466.33000000000004,0.0,0.0,0.0,0.0,0,233.16500000000002,189.5,1.0,1
14127,79,5,1642.6000000000001,0.0,0.0,0.0,0.0,169,273.7666666666667,117.33333333333333,0.029411764705882353,1
14128,79,2,592.25,1.0,14.85,0.3333333333333333,0.025031605562579013,295,197.41666666666666,173.0,0.006756756756756757,1
14129,84,5,1826.38,0.0,0.0,0.0,0.0,318,304.3966666666667,164.33333333333334,0.01567398119122257,1
14130,142,4,1858.77,0.0,0.0,0.0,0.0,408,371.754,243.0,0.009779951100244499,0
14131,471,1,168.22,0.0,0.0,0.0,0.0,0,84.11,52.5,1.0,0
14132,6,1,306.86,0.0,0.0,0.0,0.0,0,153.43,194.0,1.0,1
14133,139,2,623.5,2.0,15.3,0.6666666666666666,0.024499599679743796,417,207.83333333333334,67.33333333333333,0.004784688995215311,1
14134,205,15,11123.35,0.0,0.0,0.0,0.0,347,695.209375,363.375,0.04310344827586207,0
14135,9,18,6590.82,1.0,38.87,0.05263157894736842,0.005896702276457792,551,346.8852631578947,391.10526315789474,0.03260869565217391,1
14136,223,5,1570.81,2.0,16.85,0.3333333333333333,0.010720125205972734,331,261.8016666666667,191.33333333333334,0.015060240963855422,0
14137,518,1,332.7,1.0,38.6,0.5,0.11567275996403957,0,166.35,231.0,1.0,0
14139,313,3,670.98,0.0,0.0,0.0,0.0,52,167.745,134.75,0.05660377358490566,1
14142,196,2,671.34,2.0,15.4,0.6666666666666666,0.022905077788023916,273,223.78,172.66666666666666,0.0072992700729927005,0
14144,309,1,30.6,0.0,0.0,0.0,0.0,0,15.3,6.0,1.0,0
14145,40,4,4986.45,0.0,0.0,0.0,0.0,393,997.29,225.4,0.01015228426395939,1
